patient_id,masked_tra_PC1,masked_tra_PC2,masked_tra_PC3,masked_tra_PC4,masked_tra_PC5,masked_tra_PC6,masked_tra_PC7,masked_tra_PC8,masked_tra_PC9,masked_tra_PC10,masked_tra_PC11,masked_tra_PC12,masked_tra_PC13,masked_tra_PC14,masked_tra_PC15,masked_tra_PC16,masked_tra_PC17,masked_tra_PC18,masked_tra_PC19,masked_tra_PC20,masked_tra_PC21,masked_tra_PC22,masked_tra_PC23,masked_tra_PC24,masked_tra_PC25,masked_tra_PC26,masked_tra_PC27,masked_tra_PC28,masked_tra_PC29,masked_tra_PC30,masked_tra_PC31,masked_tra_PC32,masked_tra_PC33,masked_tra_PC34,masked_tra_PC35,masked_tra_PC36,masked_tra_PC37,masked_tra_PC38,masked_tra_PC39,masked_tra_PC40,masked_tra_PC41,masked_tra_PC42,masked_tra_PC43,masked_tra_PC44,masked_tra_PC45,masked_tra_PC46,masked_tra_PC47,masked_tra_PC48,masked_tra_PC49,masked_tra_PC50,masked_tra_PC51,masked_tra_PC52,masked_tra_PC53,masked_tra_PC54,masked_tra_PC55,masked_tra_PC56,masked_tra_PC57,masked_tra_PC58,masked_tra_PC59,masked_tra_PC60,masked_tra_PC61,masked_tra_PC62,masked_tra_PC63,masked_tra_PC64,masked_tra_PC65,masked_tra_PC66,masked_tra_PC67,masked_tra_PC68,masked_tra_PC69,masked_tra_PC70,masked_tra_PC71,masked_tra_PC72,masked_tra_PC73,masked_tra_PC74,masked_tra_PC75,masked_tra_PC76,masked_tra_PC77,masked_tra_PC78,masked_tra_PC79,masked_tra_PC80,masked_tra_PC81,masked_tra_PC82,masked_tra_PC83,masked_tra_PC84,masked_tra_PC85,masked_tra_PC86,masked_tra_PC87,masked_tra_PC88,masked_tra_PC89,masked_tra_PC90,masked_tra_PC91,masked_tra_PC92,masked_tra_PC93,masked_tra_PC94,masked_tra_PC95,masked_tra_PC96,masked_tra_PC97,masked_tra_PC98,masked_tra_PC99,masked_tra_PC100,masked_tra_PC101,masked_tra_PC102,masked_tra_PC103,masked_tra_PC104,masked_tra_PC105,masked_tra_PC106,masked_tra_PC107,masked_tra_PC108,masked_tra_PC109,masked_tra_PC110
OAS1_0298,0.50318944,0.6737181,-0.9657316,0.20711215,-0.005242745,0.67718977,0.35476714,-0.39423242,-0.3317955,-0.12330653,-0.015663728,-0.41487816,0.42635956,0.3469705,0.19126718,0.37417173,1.0164049,-0.24213374,0.68824893,-0.42534393,0.44987568,-0.35074368,0.016493859,-0.34198293,-0.3231564,0.35079074,-0.6801376,0.30216002,-0.75326705,-0.5080256,0.20209135,0.2058034,-0.3118777,-0.16531004,-0.31953287,0.116692945,0.2521168,0.42353594,-0.36278293,0.5537833,0.020576574,-0.20763369,-0.081245095,0.3758031,0.43078294,-0.21937172,0.080477364,-0.39407977,0.22672123,0.2768879,-0.0027709675,0.21662194,-0.4684953,0.31738576,-0.31335202,-0.114751264,-0.36236158,0.3728728,0.09143127,-0.11625727,-0.29114512,0.35014057,-0.33098882,-0.18079583,0.1519642,0.089854404,0.57578266,0.00823382,-0.31668442,0.2579937,-0.5811896,0.4041712,-0.15230228,0.56559676,0.006194275,0.14157449,0.57123125,-0.10882031,-0.62850463,-0.20977768,-0.26849824,0.10268503,0.055508308,0.34589264,-0.68789494,0.19900237,0.18700357,0.10328895,0.3786045,0.107129574,-0.26414397,0.13448757,0.13395908,0.15752122,-0.24289407,-0.19404955,0.324547,0.15996192,0.193206,0.28159738,-0.240698,-0.5557318,-0.044120174,0.051519576,0.23464848,0.14566688,-0.40338454,0.19961256,0.055487543,0.12054584
OAS1_0299,1.5512415,-1.0620769,-0.7094018,0.6798705,-0.83548903,-1.1850129,0.60373133,-0.078816906,0.73749113,0.38460404,-0.23772788,-0.5334269,-0.21021192,-0.3858908,0.14984396,-0.014549234,-0.18311638,-0.022076065,-0.06162849,0.363388,0.1167488,0.31904063,0.42894056,-0.038060874,-0.41854098,-0.07134538,0.8549859,0.25783724,0.12987447,-0.15957284,-0.3645677,0.023066448,0.23433195,-0.7957054,0.25883195,0.2505842,0.40580454,0.4226241,-0.34303167,-0.2661674,0.18028444,-0.04834663,0.4800144,-0.6844503,0.072900824,-0.22812463,0.21296158,0.17775458,0.029095577,0.28458315,-0.51278913,0.020286258,-0.06342461,-0.4270471,0.77636427,-0.021395348,0.38071856,-0.37069404,0.65726244,0.3806233,-0.34433696,-0.22450227,0.03738855,0.16927105,0.6739948,0.43582484,0.08949387,0.46386266,0.5146077,-0.19650012,-0.19988842,0.28844813,-0.417628,-0.3031467,-0.22926025,-0.5951256,0.06046281,-0.24615648,0.17637001,-0.008510126,-0.06656081,0.17956181,0.4214484,-0.06353,-0.15584324,0.06812508,0.13426481,-0.07148923,-0.099506184,-0.14479814,0.25886178,-0.118905865,0.5653892,0.10311408,0.2776134,0.21734983,0.29901403,-0.35989034,-0.05095864,-0.44153938,-0.2934329,-0.18050735,0.39589953,0.0003282871,0.063706875,-0.4406858,-0.018988248,-0.0338431,-0.41888642,-0.07303248
OAS1_0300,1.5057601,-1.2929008,-0.2601215,0.5991019,0.6926104,-1.2171825,0.7388034,0.34919035,0.25372612,0.9900776,-0.50271577,0.051240865,0.3522364,-0.9198975,-0.34918275,-0.5965465,-0.58895135,0.07395608,0.6465911,-0.5166815,-0.033614032,0.66410416,-0.65884155,-0.48302445,-0.21763113,-0.22117706,-0.09765276,-0.16482197,0.3062259,-0.41201615,-0.5319801,-0.6460797,0.49955538,-0.0811651,-0.21525238,-0.3578855,0.38332167,-0.33000132,0.3791727,-0.65938544,-0.3066924,0.18812646,0.2938499,-0.5444987,0.16816923,-0.22604036,-0.40195176,-0.7573046,0.0028827747,-0.029344175,-0.18191685,-0.15455699,0.39255947,-0.16698566,0.5544241,0.13047336,-0.023006385,0.18508834,0.15604284,-0.40748668,0.26928273,0.05307444,-0.2575791,0.64853704,0.28149626,-0.22993965,-0.018656444,0.4212347,0.48694196,0.22832988,-0.14583026,0.3513084,-0.27687305,0.22942989,0.675343,0.3538114,0.330203,-0.023313398,-0.57150674,-0.10680711,-0.0819565,-0.26639688,-0.3822668,0.16090927,0.19603613,-0.16816783,0.18122883,0.52426314,0.045509048,0.16592768,-0.50517017,-0.58706725,-0.3985283,0.1888829,0.47959778,0.28924608,-0.51494247,0.45293882,-0.36678377,-0.31050077,0.15812908,-0.47681352,-0.4240203,0.43793136,-0.13895279,0.048377108,0.17153524,-0.1279182,0.4875591,0.29283023
OAS1_0301,1.1729239,-0.18395734,0.06239777,0.39506164,0.67884415,-0.19718228,-0.7956816,0.71447647,0.41934246,0.6952488,0.53455526,0.22939147,0.18473491,0.26512027,-0.18519105,-0.0036993683,0.39188763,-0.53076804,-0.9496851,0.21895307,-0.0013077933,-0.18207099,-0.079516515,-0.15782355,-0.20782693,-0.6320258,-0.12872759,0.65219843,-0.14583327,-0.08691199,0.15588272,-0.2957625,0.43674898,-0.1916099,-0.3231709,-0.33840638,0.4806518,-0.8318325,-0.6993326,0.20398198,-0.010391074,0.6632566,0.069901444,0.2325939,0.28552487,-0.21304029,0.39201522,-0.14526577,0.3645747,-0.11549372,-0.18525842,0.5513209,-0.1632381,0.5256023,-0.34863043,-0.35261512,-0.4002024,-0.057344053,-0.22995186,0.19702753,-0.1340364,-0.10030252,-0.4390642,-0.5307383,-0.060025577,-0.20507671,-0.21970153,0.65483594,0.41450098,-0.43956572,-0.59217066,0.18696524,-0.25971985,0.230337,-0.25344244,-0.046205558,0.22280495,0.7204523,-0.4625241,-0.24111006,-0.46885052,-0.22960186,-0.3137868,-0.28227988,-0.59464437,0.21301256,0.3912932,0.11674763,0.042820554,-0.4556299,-0.038419314,0.21918988,0.019358639,0.26228222,-0.04602091,-0.18959501,-0.51998985,-0.29905432,0.12122129,0.17890804,-0.29485184,-0.2171029,-0.1192348,-0.32153824,-0.6802851,0.32675824,0.17213936,-0.11132444,-0.06352363,0.114471845
OAS1_0302,-0.40139538,0.31921482,0.49109277,-0.074796684,-0.24713457,0.8175277,1.382827,-0.057043437,0.25452176,-0.62449855,0.4329214,-0.21973637,-0.25823936,0.013310968,-0.14795382,-0.7261202,-0.26831934,0.6280623,-0.006678643,0.2666758,-0.30999458,0.1728938,-0.44388777,-0.013922823,-0.3330166,0.19637568,-0.701162,-0.35126248,0.16730848,-0.26195198,-0.43192807,0.49627587,0.069166355,0.30021253,-0.10662051,0.20256986,0.36957255,-0.62030387,0.27032602,-0.13058054,0.14974406,0.057594877,0.055138934,-0.4005644,-0.53195256,0.0418134,-0.025137393,0.23748216,-0.18593214,0.34692487,-0.16464968,-0.204553,0.5851587,-0.18239406,-0.21633354,0.05979175,-0.82055455,-0.5236727,-0.43671998,0.087199956,-0.36107856,-0.28020906,-0.46320513,0.2489404,0.10837835,-0.29138336,-0.19975008,-0.07405629,0.48617697,0.112360515,-0.113762766,0.07003975,-0.4045739,0.24078938,0.14764422,0.0344637,0.1385373,-0.13798924,0.09253319,-0.23840992,0.16199903,-0.50859827,0.08672502,-0.15336853,0.15094946,-0.23405288,-0.37773454,-0.11066093,0.27302387,-0.08180818,-0.28073412,0.25510147,0.23999472,-0.23092046,-0.13679838,-0.29231197,0.15405634,0.2474576,0.14131908,0.19027777,0.2577827,-0.3308163,0.001552209,0.09918942,-0.31327984,-0.24265483,-0.27464065,0.15854801,-0.31918162,0.04562479
OAS1_0303,-1.0064689,0.35740915,0.10371248,-0.014557185,-0.61791366,-0.007316776,-0.018100707,-0.14802274,0.3708535,0.82866234,-0.53409636,0.17552948,0.4499519,-0.46361813,-0.09778418,0.9242778,-0.31389764,0.31536037,-0.76319087,0.17426322,0.01515768,-0.24266385,-0.20736255,-0.47125304,0.4396926,0.4283447,-0.25553775,0.4360166,-0.038235053,0.2801744,-0.47990394,-0.6482338,-0.102235384,0.310856,0.10739417,0.195893,0.07501266,0.07827902,0.31292766,-0.08105993,-0.45624566,0.22529897,-0.16801633,0.30167535,-0.1499893,-0.32229498,-0.19834518,0.15148818,-0.19642182,-0.08835072,0.4113061,0.3078238,-0.050141316,-0.19864538,0.107982494,0.41585577,-0.034263346,-0.42363775,-0.11847393,0.98330903,-0.34818244,-0.4714217,-0.68364775,0.18762368,-0.03815254,0.34644875,0.47691587,-0.29793185,-0.6438033,0.1208321,-0.6104313,0.56505954,-0.028192952,-0.36238927,0.15225887,-0.06561757,-0.8785229,0.04235346,-0.050076522,-0.34837788,-0.01523575,0.17401667,0.27569762,0.143214,0.111637376,-0.13387902,-0.21862985,0.5597693,0.06254939,0.2130693,-0.43400684,0.094414316,-0.06402812,0.16228653,0.35006917,0.39053696,-0.31165043,0.071897246,0.017008908,0.4039366,0.017792653,0.08990984,0.25975195,0.11763081,-0.085763186,0.19377126,-0.08232585,0.11748675,0.44986066,-0.5448424
OAS1_0304,1.4105706,0.2637458,-0.07485797,-0.2101545,0.053288653,-0.1904472,0.9587409,0.114529,0.6044099,-0.2914702,0.7915694,0.6899525,0.17555538,0.3367925,-0.22800404,-0.4623564,-0.31967235,1.0171285,-0.18474074,0.007818889,0.3623893,-0.12851393,0.5169406,-0.82056797,0.47796136,-0.49708128,0.05877209,0.80188173,-0.022739733,-0.12371023,0.14637604,0.43316355,0.7200265,-0.29441294,-0.254403,-0.5651914,0.08896978,0.38862446,-0.24144496,0.40209562,-0.37198928,0.088915326,0.106594354,0.49120453,-0.08969732,0.23121427,-0.1152375,-0.067014344,-0.22274329,-0.18654437,-0.028855111,0.24326898,0.66510075,0.50507957,-0.18920706,0.47794658,0.3791887,0.14422354,0.03599822,-0.32829896,0.15802445,-0.31195286,0.12517703,0.32078987,-0.045211423,-0.7489848,0.1737904,-0.10349845,0.27534696,0.078506224,0.39450753,-0.12028355,-0.10087741,-0.13290247,-0.68869495,-0.07672028,0.10061767,0.4769887,0.21556425,-0.40061405,0.29702404,-0.08600979,0.05169879,-0.25990942,0.113745935,0.11477801,0.30360034,0.122164935,-0.17477183,-0.12261191,-0.13595872,-0.021784283,0.5595662,-0.095348015,0.15096189,-0.08635795,-0.05674215,0.048335966,0.50599015,0.1626383,0.4432327,0.47307977,0.061543174,-0.28150585,-0.23767325,-0.47854412,-0.055494934,-0.035686262,0.09700234,0.1002944
OAS1_0305,-1.2438182,-0.21874434,0.3217982,0.13561165,-0.22022213,0.17281435,0.35970455,-0.5552786,-0.11582727,0.3595394,0.24243845,-0.6798054,-0.33066913,-0.2723256,-0.080661185,0.16364259,0.29114407,-0.20826736,0.3837059,-0.61629766,-0.13257687,0.69379514,-0.2663981,0.08769406,0.0046322574,0.55111384,0.23609826,0.28772548,-0.43641117,-0.6513643,0.7508564,-0.058430064,-0.18048754,0.08324215,0.14882345,0.3064239,-0.15489833,-0.31772056,0.20301744,0.20554361,-0.3345585,-0.23926382,-0.14386056,0.4601857,0.18518722,-0.10973806,-0.36202514,0.53116983,0.35956308,-0.028135624,-0.170429,-0.44227368,0.22705784,0.6298151,0.36969838,0.17823389,-0.049634546,0.4883407,0.12931964,0.47499663,-0.028692128,0.13974962,-0.24114329,0.11043547,-0.64244515,-0.17648111,-0.28968143,0.23790953,-0.105741456,0.075325914,0.065342486,0.21599558,-0.11303815,0.14524671,0.19563812,-0.122311816,-0.420516,-0.15865792,0.23572534,-0.19344702,-0.4258058,-0.316966,0.46929315,-0.107735895,-0.14665052,0.07922478,-0.024398826,0.17031308,0.13651982,-0.2551764,-0.15854368,0.46981084,0.16458517,0.41895014,0.09392821,-0.29569542,-0.69969636,-0.3377961,-0.015399649,0.62921077,0.3093796,0.44726282,-0.028937863,-0.44719294,-0.13942315,-0.059101254,0.14712438,0.12987804,-0.23784754,0.013850505
OAS1_0307,1.6992096,0.4138311,0.51336235,-0.018347068,0.5471922,-0.22251554,0.09610164,0.31897533,-0.3817686,0.67491156,0.10211086,0.018704902,-0.41648957,0.15224671,-0.2448379,0.0600223,-1.1713741,-0.39364818,0.5511917,0.3737438,-0.44378775,0.5298821,-0.15506189,0.21932746,-0.017876912,0.005210237,-0.48732743,0.515549,0.7198414,0.05036477,-0.34579277,0.7464093,0.1789839,-0.19597511,0.27598494,0.43219438,-0.08656899,-0.050426863,0.18093647,0.07993589,-0.25516456,-0.3176476,0.023829672,0.05515766,-0.07769623,0.46147048,0.12975076,0.41100568,-0.8353987,-0.047054067,0.43071786,0.8741697,-0.22951944,-0.09231637,0.64943254,0.3425485,0.23693551,0.4260703,-0.18072426,-0.14148048,0.5163477,0.020388512,-0.31651917,-0.14073214,0.21790193,-0.28204703,-0.076964416,-5.675145e-05,-0.22866097,0.6978098,-0.13474692,0.078056,-0.29873127,-0.23486602,0.41042954,-0.060013562,0.11823085,-0.3568259,-0.29255706,-0.07999153,-0.45480853,-0.3361253,0.19134416,0.3196968,-0.2368764,0.41294938,0.2775407,-0.032586705,-0.38824147,-0.37971655,0.3070185,-0.38560003,-0.19801356,-0.08889391,-0.09096288,-0.53534603,-0.21584788,-0.12939699,-0.2358344,0.20161283,0.15084678,0.40369743,-0.5907941,0.120900646,0.44083515,0.06529909,0.08077964,-0.14234017,0.07145691,-0.15079416
OAS1_0308,0.67296,0.6046737,0.097921126,0.01835444,0.5412082,0.11410909,0.45668656,-0.16276464,0.060393684,0.022702172,0.23960659,-0.013473871,0.044491388,-0.037693724,-0.6183101,0.30245054,-0.17038153,-0.597474,-0.37709963,0.20320557,-0.4620522,-0.3752233,0.2941943,-0.19556525,-0.2063616,-0.11523872,-0.44166037,0.08299967,-0.43643287,0.6293717,-0.21212211,0.5499145,-0.29620132,-0.5740248,0.73667055,0.51913345,-0.20355555,-0.120747276,-0.29231307,0.33401093,-0.05131261,0.13491656,-0.013255864,-0.20617133,0.30995256,0.41704425,0.11165594,-0.4825868,0.5665883,-0.2005585,-0.7203017,-0.17399833,0.24012506,-0.08971677,0.06806971,-0.08005888,-0.5938303,-0.0207726,-0.45599636,0.0827161,-0.07859783,-0.104965314,-0.102852456,-0.23440345,-0.023473129,0.5163982,-0.74835366,0.45443058,0.29533187,-0.08868584,-0.39474502,-0.13177921,-0.028216442,-0.4132157,-0.059953284,0.14685825,-0.24692859,-0.20174101,0.039095633,-0.5156352,0.25835514,0.25929573,0.20672947,0.19490433,-0.38068733,0.060838435,0.2334362,-0.38101864,-0.05153947,0.5136786,0.43826193,-0.7565229,0.3650136,0.3526275,0.38582975,-0.011183436,0.99101543,0.10039767,-0.3427936,-0.3763697,-0.12002938,0.020745188,-0.039087836,-0.40162346,-0.28904185,-0.10608331,-0.23475058,0.10217955,-0.08306266,0.038498636
OAS1_0309,-0.016805809,0.91523427,-0.43912664,-0.8364063,0.10137927,-0.09310727,-0.79543966,-0.30381235,1.0815387,0.40663955,0.3214183,-0.44417018,0.2173966,0.13574566,0.030872615,0.516285,-0.116592474,0.67477113,0.0610148,0.47726825,-0.08626523,0.23726423,-0.0019162493,-0.9180914,-0.16342755,-0.18824233,0.27756995,0.16123737,-0.5207511,0.107595585,-0.54302907,-0.03919611,-0.24543397,-0.2502411,-0.38017803,0.44833118,-0.25501776,-0.40132833,-0.19214424,-0.116619125,-0.2008536,-0.32657036,0.6136742,0.09928134,-0.3616472,-0.57060343,-0.0019802118,-0.3617637,0.15438963,-0.6286607,0.29598832,-0.23288578,-0.046135403,0.14665055,0.0736876,0.12712593,0.75847715,0.15225033,-0.34149414,-0.44018146,-0.106446944,-0.027590958,-0.23864646,0.10037383,-0.3204242,0.36864695,0.28492945,0.2987255,0.5002686,-0.22465499,-0.036126938,-0.010429538,-0.12221933,0.30743596,0.07763095,0.17967665,0.16554381,0.18600504,0.44311672,-0.18008494,0.033064805,0.050379004,0.3965008,-0.12281544,0.13878009,-0.29548055,-0.04594654,0.040938918,-0.21437362,0.3209523,0.04257874,-0.010876049,0.0776699,0.11072204,0.07630392,-0.17471763,-0.30818892,-0.27315196,-0.13698022,0.1002909,0.277912,0.399328,-0.42456368,0.31691474,0.663734,0.010371257,-0.1973236,-0.45515424,0.20225173,-0.30952677
OAS1_0310,-1.2311517,0.04978777,-0.08953982,0.55359,-1.0452596,0.47834408,-0.27808404,0.33625558,-0.38386413,0.6534693,0.8214863,0.26829293,-0.25351295,-0.5371806,-0.42653447,-0.17843823,0.2135916,0.31291702,-0.60191387,0.13118713,-0.13376965,0.10934468,-0.0027061552,0.37329242,-0.53745246,-0.10519954,-1.0304177,-0.58045113,0.094269134,-0.31523827,0.018365778,0.2235548,0.027219247,-0.22347735,-0.092214584,0.3052587,0.4081527,-0.80755705,0.10036476,-0.40460792,0.046187565,-0.15030962,0.05311781,0.1529721,-0.12183849,-0.013792545,-0.03017123,-0.3868987,-0.26535437,0.29078802,0.07504153,0.27236867,0.24680987,0.004937256,0.077009626,-0.5985527,0.028288024,0.10478543,0.38574648,-0.022021806,0.05496882,-0.12268708,0.44605887,0.066223525,-0.3720553,0.2678347,-0.0942292,-0.45920447,0.0056167366,0.13542931,0.60972613,0.14233463,-0.34699222,-0.42261645,-0.22115093,-0.39322186,-0.45449814,0.32502732,-0.17984118,-0.22758722,0.11215566,0.3034582,0.21985722,-0.1667955,-0.29458487,-0.32604313,-0.056857996,0.010326531,-0.31726602,-0.38120076,0.1597633,-0.4480533,-0.28851172,0.34149736,-0.23164515,0.41545278,-0.89002967,0.17985383,0.21865062,-0.22150403,-0.28357053,0.046832275,-0.066198945,0.21214817,-0.36331722,-0.057321645,-0.27290097,-0.56375366,-0.588148,-0.21764292
OAS1_0311,-1.2822815,-0.87431,0.24079409,0.28887427,-0.33004963,0.47567225,0.29164064,0.046562064,-0.37776223,0.009437219,-0.34926358,0.53993696,-0.35745952,-0.12873223,0.32614428,-0.4333217,0.014961634,0.02847201,0.20555274,-0.7262841,-0.77857167,-0.31579822,-0.6697598,-0.32739925,0.21744804,0.12925874,0.3620851,-0.8125457,0.14222494,0.23041041,0.91290295,-0.12593724,0.50798965,-0.5015218,-0.29467624,0.059317198,-0.15731609,-0.030484619,-0.42852128,-0.017099457,0.06194428,0.35879394,0.22608665,-0.29760796,0.0031924616,-0.1292915,-0.07249811,0.2962385,-0.08079527,0.5890162,0.14236146,0.5426102,0.13795774,-0.47172838,0.4726462,-0.28712893,0.2006407,0.15677202,-0.21974143,0.53491175,0.5186942,0.14507505,0.38418803,-0.008061709,-0.22580221,0.4377377,0.52140623,0.7808965,0.06516452,0.097137585,-0.04159577,-0.08845718,0.21306986,-0.00015096659,0.052071415,0.07883244,-0.1821568,0.17610098,0.12902802,-0.246996,0.49220875,0.33112156,0.09356938,0.24023436,0.475712,0.11280103,-0.2231761,0.0848256,-0.032024987,0.020698708,-0.14732046,-0.3950757,-0.27816287,0.00021126131,-0.32262602,-0.1184236,-0.41571888,-0.28948623,-0.4839479,0.14497638,-0.2803536,-0.4607084,0.010508545,-0.18552141,0.19061148,-0.069806986,-0.101980165,-0.37729537,0.11534549,-0.058967862
OAS1_0312,-0.051427234,0.8576514,0.3586105,-0.0043473113,-0.38736218,0.12960225,0.20777224,0.47359046,-0.22766507,0.8492869,-0.12697205,-0.66424817,-0.63847184,-1.3181146,0.43737206,-0.33617416,0.32721403,-0.53984505,0.17935425,-0.114124864,-0.16647834,0.2648839,-0.20067549,-0.38959455,0.0059992797,-0.06890478,0.011929804,0.18612581,0.26665068,-0.20732184,-0.04947103,0.4458939,-0.5252524,-0.4176853,0.29409137,-0.6608228,-0.19461805,0.6350554,0.050519574,0.22224794,0.17993067,-0.28322446,-0.26133132,0.40769532,0.113413796,-0.27481025,0.09185993,-0.28099397,-0.32819995,-0.24719925,-0.06533776,-0.35125482,0.14477204,0.030308831,-0.26224664,0.5775237,0.44548753,-0.042376313,-0.44464204,0.48467144,-0.36748308,0.036839526,0.23186752,0.026049223,-0.023170065,-0.41218665,0.04781183,-0.35592172,0.7554232,0.29612532,0.1772559,-0.18378286,0.31946397,-0.06425772,-0.35642004,0.090922095,-0.25673464,0.13714294,-0.46347934,-0.13498382,-0.13836324,-0.18008922,0.19688068,0.25948748,-0.10117193,-0.30415553,0.3075779,0.1609896,-0.29939032,0.2355367,0.044983342,0.08485463,0.2927082,-0.047392488,-0.4424012,-0.6757887,0.028345212,-0.19182093,-0.024163328,0.4759959,0.040870097,-0.1366298,-0.26595888,-0.059510432,-0.3361163,0.2356334,-0.074351214,-0.04286658,-0.45948553,0.35155958
OAS1_0313,-0.9858946,0.2935819,-0.6241075,-0.25591677,-0.38749662,-0.92993003,0.15005417,0.20892851,0.08189911,0.6606609,-0.2539396,-0.38828877,-0.15588947,0.45765153,0.41632226,0.30843362,0.07438797,-0.27859354,-0.009086119,0.20051868,0.24869496,-0.44973567,0.4624666,0.2288029,0.4748327,0.14086427,0.88655496,-0.45089936,0.5541316,-0.49450102,0.4935952,-0.6536728,0.009978993,0.23590605,-0.16098922,-0.4415067,0.077912994,-0.12385923,-0.110945314,0.34028178,-0.4457296,0.37143496,-0.5278034,0.37132323,0.33926508,-0.80241066,-0.27143234,-0.3256777,-0.47855285,-0.38558784,0.07258941,0.03126492,0.19975708,-0.3789217,-0.20257322,0.24543814,-0.18306844,0.9584375,-0.028640268,0.17751269,-0.02782224,-0.25795874,-0.4385883,0.98546755,-0.031789668,0.12405433,0.40316814,-0.4417855,-0.1753482,-0.21532258,0.1491317,0.12145382,0.39463264,-0.3771049,-0.06580154,-0.2592005,-0.8191075,-0.17876513,-0.057974417,-0.20888534,-0.57113296,0.5180339,-0.0955369,-0.6647504,0.071561,-0.033837568,-0.3331318,0.25135812,-0.09800542,-0.31975672,-0.2794547,0.46221703,0.08505588,-0.043682776,-0.322038,0.39508227,0.1777596,-0.17422803,-0.20737615,0.06717874,0.053129755,-0.13882215,0.019721266,0.18172394,0.12930138,0.2150427,0.3779168,0.14594653,0.10485156,0.015574034
OAS1_0314,-0.8751881,0.36896598,-0.6756898,-0.12729552,-0.3205726,-0.021392547,-0.123754025,0.17970094,0.16161907,-0.68107736,-0.13563342,0.03975302,-0.1835397,-0.04584843,-0.43509042,-0.6758926,-0.32635498,-0.49674264,0.047276944,0.15529922,-0.17706509,-0.07428588,0.3572357,0.34390032,-0.08535742,0.1753776,-0.24384724,0.16283043,0.04346578,0.95692,-0.37826586,0.21446818,0.5314861,-0.1971316,-0.10133378,0.32299742,0.5978874,0.7432357,0.0064213783,-0.26696092,0.28611505,0.17884834,0.27234605,-0.2561819,0.23461957,-0.24228905,-0.23833142,0.4895612,-0.38043866,0.20461565,0.30748048,-0.30949712,-0.08920385,0.4107159,0.19229373,0.17454481,-0.04369919,-0.27773637,0.28667286,-0.22552958,-0.07203107,0.1613548,-0.20601253,0.3119766,0.018068165,0.085631326,0.10556994,0.4847229,0.17674471,-0.19295752,0.20286879,0.37186754,-0.07423939,-0.29819998,-0.5144204,0.15525396,0.053505905,-0.3252153,0.2399055,0.14458257,-0.3269117,-0.067522295,-0.6480253,0.24847688,0.00018992135,0.8611267,-0.2511344,0.43995404,0.8724863,0.21078008,-0.10668725,-0.2871994,-0.31529567,0.12676579,0.33378047,0.06557562,0.26829848,0.03342645,0.02743234,0.027730329,0.37298495,0.28866217,0.34420064,0.13576947,-0.0041252854,0.23878612,0.15531418,0.15146096,-0.119953714,-0.26045024
OAS1_0315,0.9290478,1.2024364,0.6102162,0.048270848,-0.0002772664,-0.09025719,0.12893283,-0.15209553,0.11265873,0.04827507,0.0033866619,-0.35935023,0.19207323,0.339708,0.00093939755,-0.5839551,-0.3891009,0.42476484,0.7221377,0.26052716,-0.4745202,0.24545185,-0.43805194,0.23384552,-0.1248033,0.49473536,-0.17053467,-0.20448422,0.025110822,-0.0691623,0.21713088,0.15612161,-0.65457875,0.095987014,-0.17648783,-0.3025781,0.15212038,0.063878775,0.0956987,0.67873734,-0.8768426,-0.1470044,0.23635815,-0.07142195,0.32900694,0.32609752,-0.3015938,-0.05192798,-0.29967973,-0.3484133,-0.45887104,-0.0048459955,-0.4095076,0.1365419,0.5191124,0.4250865,0.020684559,-0.5562737,0.052896846,0.43374977,0.2598633,0.12277899,-0.28536192,0.03783594,0.11248822,0.108446136,0.11131642,-0.31059593,0.35452452,0.16788857,-0.0656827,-0.5139238,0.235984,0.24461615,0.72974825,0.29434398,0.10758368,0.21341783,0.4138021,0.009813056,0.08887784,-0.17019431,-0.30429846,0.6862627,-0.1511602,0.0155166015,0.5090506,-0.2660459,-0.11463919,-0.24667983,-0.35606265,0.14274096,0.061513923,-0.09503587,0.14644049,0.08336542,0.25990254,-0.23443799,-0.27440706,-0.16371879,-0.32140785,-0.09181627,0.27883172,-0.038610417,-0.24615763,0.17398565,-0.048121035,-0.31643808,-0.08067513,-0.61452067
