patient_id,gfc_tra_PC1,gfc_tra_PC2,gfc_tra_PC3,gfc_tra_PC4,gfc_tra_PC5,gfc_tra_PC6,gfc_tra_PC7,gfc_tra_PC8,gfc_tra_PC9,gfc_tra_PC10,gfc_tra_PC11,gfc_tra_PC12,gfc_tra_PC13,gfc_tra_PC14,gfc_tra_PC15,gfc_tra_PC16,gfc_tra_PC17,gfc_tra_PC18,gfc_tra_PC19,gfc_tra_PC20,gfc_tra_PC21,gfc_tra_PC22,gfc_tra_PC23,gfc_tra_PC24,gfc_tra_PC25,gfc_tra_PC26,gfc_tra_PC27,gfc_tra_PC28,gfc_tra_PC29,gfc_tra_PC30,gfc_tra_PC31,gfc_tra_PC32,gfc_tra_PC33,gfc_tra_PC34,gfc_tra_PC35,gfc_tra_PC36,gfc_tra_PC37,gfc_tra_PC38,gfc_tra_PC39,gfc_tra_PC40,gfc_tra_PC41,gfc_tra_PC42,gfc_tra_PC43,gfc_tra_PC44,gfc_tra_PC45,gfc_tra_PC46,gfc_tra_PC47,gfc_tra_PC48,gfc_tra_PC49,gfc_tra_PC50,gfc_tra_PC51,gfc_tra_PC52,gfc_tra_PC53,gfc_tra_PC54,gfc_tra_PC55,gfc_tra_PC56,gfc_tra_PC57,gfc_tra_PC58,gfc_tra_PC59,gfc_tra_PC60,gfc_tra_PC61,gfc_tra_PC62,gfc_tra_PC63,gfc_tra_PC64,gfc_tra_PC65,gfc_tra_PC66,gfc_tra_PC67,gfc_tra_PC68,gfc_tra_PC69,gfc_tra_PC70,gfc_tra_PC71,gfc_tra_PC72,gfc_tra_PC73,gfc_tra_PC74,gfc_tra_PC75,gfc_tra_PC76,gfc_tra_PC77,gfc_tra_PC78,gfc_tra_PC79,gfc_tra_PC80,gfc_tra_PC81,gfc_tra_PC82,gfc_tra_PC83,gfc_tra_PC84,gfc_tra_PC85,gfc_tra_PC86,gfc_tra_PC87,gfc_tra_PC88,gfc_tra_PC89,gfc_tra_PC90,gfc_tra_PC91,gfc_tra_PC92,gfc_tra_PC93,gfc_tra_PC94,gfc_tra_PC95,gfc_tra_PC96,gfc_tra_PC97,gfc_tra_PC98,gfc_tra_PC99,gfc_tra_PC100,gfc_tra_PC101,gfc_tra_PC102,gfc_tra_PC103,gfc_tra_PC104,gfc_tra_PC105,gfc_tra_PC106,gfc_tra_PC107,gfc_tra_PC108,gfc_tra_PC109,gfc_tra_PC110
OAS1_0282,1.5235806,0.37210608,-0.0033983595,-0.024166347,0.7547116,-1.8237116,0.3488918,1.2293055,0.772184,-0.016947938,0.22550577,-0.30536073,0.3909635,0.26805234,0.8805439,-0.4582618,0.017492477,0.40390286,-0.17412964,0.1738077,0.014053424,-0.05339462,-0.19758892,0.042734627,0.045337897,0.8375137,0.70820653,-0.115125485,-0.57867277,-0.043333393,-0.36781856,-0.49848437,-0.06742053,-0.47848698,-0.20626381,0.068010606,-0.08246334,0.11531346,0.4053175,-0.39881468,0.08813491,-0.056894634,0.041429657,-0.14603631,-0.15655513,-0.315642,-0.29373688,0.03283585,0.054109145,-0.02175951,-0.07517746,-0.8144194,-0.47835964,0.030219927,0.15959992,-0.11909198,0.59249187,0.39997816,0.5251233,-0.20277299,0.53478426,-0.18549848,0.20313787,0.4282925,0.3554366,-0.71727985,-0.19527102,-0.03926529,0.14753939,-0.43554622,-0.12425604,0.2695708,-0.26411897,0.16377059,-0.102996506,-0.20946392,0.56622016,0.2676536,-0.49418762,0.56520885,0.017226234,0.418397,-0.5016943,-0.065057576,-0.06493007,0.7595613,0.5150934,-0.26465103,0.49886048,-0.35201117,-0.3876448,-0.02381063,0.1572429,-0.1940419,-0.39994064,0.7550107,0.051077235,0.32948822,-0.23717526,-0.31468323,-0.27837056,0.36537796,-0.18975523,-0.21038654,-0.7022095,0.29247665,-0.11955687,0.35760474,0.059728812,0.042926844
OAS1_0283,1.2136258,-1.861852,-0.6307509,-0.4843626,-0.25148594,0.3077283,-0.10357634,-0.17879833,0.16629982,0.2736226,-0.32957408,-0.7793544,-0.28755787,-0.30307093,0.78475267,0.14185885,0.03316946,-0.5691623,0.14466184,0.12178361,-0.45576712,-0.51724005,0.0350412,0.18296711,-0.09935474,0.26332363,-0.07518595,-0.46229225,0.875071,0.9013241,-0.09147496,0.33715668,0.23929414,0.18784542,-0.16325341,0.69889444,0.0816594,-0.3231878,-0.48489794,-0.10551813,-0.2741874,0.015378313,0.89337975,-0.5735441,0.33553132,-0.31247583,-0.14262034,-0.52250165,0.16548109,-0.23975113,0.21583918,-0.07840908,-0.13598292,0.325666,-0.3253988,-0.2515716,0.24069105,0.06427425,0.19083658,-0.10033159,0.11424964,0.08769432,-0.7359695,0.1801723,-0.25445148,0.19675145,-0.08790327,0.07849035,0.04195425,-0.23786451,0.1401699,0.080098376,0.36678305,-0.57714045,0.16117957,0.33249584,0.28887466,0.10547896,0.23865117,0.09841711,-0.32554528,0.1804719,0.40094098,-0.01817761,-0.228684,-0.06864744,-0.43943718,-0.42103803,-0.45734116,-0.12848501,0.09312432,0.24827318,-0.28329128,-0.41065812,-0.26956266,-0.07912387,-0.3660706,-0.09681384,-0.44595623,0.45059574,0.14654472,0.15089002,-0.30852383,-0.5305573,0.15269247,0.580578,0.046285972,-0.70046073,-0.32064357,-0.8963211
OAS1_0284,-1.3322363,-0.26097524,-1.0359652,0.1719651,0.78948927,-0.19042848,1.3637177,-0.39138067,0.3291489,1.1514609,0.13941155,0.8849988,0.37706882,0.69254136,1.050911,-0.3080755,-0.14481293,-0.13816413,0.14827405,-0.14670469,-1.0256575,1.0203372,0.08311727,-0.4528379,0.037499838,-0.09766383,0.12887016,-0.016650423,0.16856804,0.7455878,-0.77242076,-0.6301975,-1.096577,0.07277339,-0.30022913,0.2529963,0.27690756,0.12564293,0.03984665,0.25798714,0.0709027,-0.273852,-0.14037912,0.42260098,-0.8144661,-0.87912184,-0.29954517,-0.37390015,0.5442653,-0.2745241,0.32441977,0.9552205,-1.0039046,-0.012185041,0.01934923,-0.12388264,-0.6322251,0.14787829,-0.5127255,-0.0734734,-0.27765167,-0.12660463,-0.4219349,-0.6178246,-0.25149643,-0.075914316,-0.1617724,0.24915287,0.25818172,-0.19009174,0.26011232,-0.05447418,-0.16197157,-0.14239842,0.045690134,0.44201308,-0.23772041,-0.26507363,0.5490678,0.31049857,0.05928485,0.018721364,-0.11041489,-0.35493475,-0.37292087,-0.41155097,-0.115867265,-0.08246654,-0.34707978,0.35643205,-0.07006503,0.11320936,-0.13494615,-0.17594253,0.03071334,-0.8751708,-0.14199089,0.045075737,-0.19916187,0.64925694,-0.51423585,0.10157233,0.6625834,-0.17517127,-0.40952748,-0.12893271,0.075691245,0.39575207,0.08876931,-0.032950893
OAS1_0285,1.6973337,0.73163295,0.9115787,-0.7516481,1.0958742,0.37935176,-0.5544821,0.71883905,-0.33186078,0.10852297,-0.45177317,0.66277206,0.48147294,0.42944044,0.9128625,-0.4212215,0.04973525,0.65288156,-0.5212093,-1.2040421,0.21153842,-0.0060166377,-0.50977916,0.2987134,0.3019745,-0.8014869,0.36818638,0.22640665,-0.18374461,0.35756856,-0.59124386,0.28410527,-0.16401853,-0.43842518,0.11687568,0.24125959,-0.09029815,0.2559947,0.63980573,-0.19076514,-0.43803698,0.16700238,-0.3512372,-0.16826858,-0.66172546,-0.040642675,-0.19455336,-0.115125835,0.11495734,-0.48245883,0.42695335,-0.037883963,-0.19318642,0.6073525,-0.34060594,0.061421692,-0.4848352,0.2341192,0.33450577,0.4294238,-0.082025684,0.25647724,-0.48691612,-0.7573033,0.07968145,-0.16217487,-0.14384182,0.30691472,-0.2535375,0.25178462,-0.20195697,-0.35554728,0.31328696,0.13009721,-0.25054824,-0.11875818,-0.18890037,0.3700451,0.014902217,-0.078647494,-0.080100015,0.24385437,0.28356317,0.17180796,0.05782679,0.101579815,0.012171577,0.042812865,-0.47822616,-0.36369967,0.3530941,0.621764,-0.081856176,-0.2861818,0.037537128,-0.2246172,-0.0443755,-0.4046737,-0.5300923,0.103891924,-0.084317036,-0.26850316,0.25426674,-0.07588513,0.32716745,0.12186893,-0.23308705,-0.5961494,-0.6471756,0.14802252
OAS1_0286,-2.0546288,-0.3661266,-1.4317466,-0.107117295,1.2651728,0.65286875,-0.8572537,0.2146183,-0.25615543,0.20123674,-0.91714954,0.07097686,-0.38922396,-0.6242112,0.11450624,-0.44486544,0.38588694,-0.26961207,-0.7164318,-0.15785402,0.14406514,0.11585983,-1.1607151,-0.43308747,0.95732796,0.00211746,-0.45819098,0.2878202,-0.15078071,-0.6847071,0.23509009,-0.8190579,-0.35242102,0.57877696,-0.33282253,-1.5545806,-0.08918818,-0.20225081,-0.49997047,-0.078656286,-0.26690742,-0.2734453,-0.06630557,0.41666543,0.082957044,0.49772313,-0.0069205742,0.104937844,-0.6476261,0.6522514,0.24479988,-0.12415388,-0.29744023,0.16421676,-0.96908814,0.41650537,-0.15332164,-0.06519419,0.3110344,0.09865259,0.2804153,0.069637604,0.21293466,-0.048592433,0.55022204,-0.7361566,-0.001990861,-0.075832695,-0.5101769,-0.31721568,-0.2799261,-0.70000714,-0.7781227,-0.21875557,0.09809615,-0.11778488,0.114351206,0.44335777,0.007702015,0.20579635,-0.052694198,0.13711682,-0.15878646,0.34192067,-0.023947211,0.1518736,-0.5087228,0.14613998,0.34402028,0.08489265,0.60017276,-0.47318053,-0.053230617,-0.6312265,0.2264893,-0.27467942,-0.44312638,-0.14575866,0.024716372,-0.19872658,-0.34241727,-0.3880399,-0.10581852,-0.12515795,-1.2299371,0.15278701,-0.19985856,-0.03149393,0.26763847,0.032610197
OAS1_0287,0.3719834,0.39733398,-0.65021986,0.49315467,-0.2023284,-1.0816523,-0.13615234,-1.2273881,-0.6557604,-0.41751978,-0.25098795,0.3484401,-0.61887616,-0.07079111,1.1167576,0.04521183,-0.08596975,0.09683562,0.4584923,-1.0012031,-0.10288382,-0.68163323,0.91120327,-0.8612047,0.21721242,-0.26133546,0.13728715,-0.7934414,0.7603636,-0.03416145,0.1850464,-0.09131675,0.5323833,-0.23573704,0.13061443,0.026709916,-0.052570354,-0.7806361,1.0270658,-0.69444764,-1.0847236,0.47708452,-0.7088349,0.34077194,0.4947907,-1.2077028,-0.7177949,-0.1322217,-0.16493718,0.062876135,0.3602559,-0.30687526,0.70820737,0.056800824,-0.5951732,0.2378457,0.040623534,-0.025696134,0.27922553,-0.12120769,0.13238533,-0.5970776,-0.02719616,-0.33336934,0.3605188,0.559787,-0.2973588,-0.17872545,0.16173719,0.25147045,0.41090792,0.62466824,-0.10209686,0.33694535,0.035938602,0.6760452,0.3156382,0.41257232,0.21726792,-0.29547957,0.13833015,-0.2810933,-0.5453621,0.20966633,0.28731954,0.031142868,0.40975267,0.29631776,-0.5221331,0.060803197,0.08395787,0.13471414,0.43362296,-0.007949135,0.22237739,0.03979791,0.12845166,-0.055910096,0.4915892,0.10075729,-0.24866349,-0.5349108,-0.25344837,0.1366026,0.28267008,-0.21638095,-0.024795555,-0.059471045,-0.31154534,-0.35539183
OAS1_0288,-2.5567453,0.4863203,1.1680702,-1.3283536,-0.10717464,-0.66977763,-0.6052176,0.16022196,-0.6545094,0.7251166,1.36585,0.37115744,0.8606405,-0.32030067,0.6749804,0.15001796,-0.7366246,-0.012508602,0.8334225,0.18036382,-0.32970738,0.0042233635,-0.37285015,0.41690648,-0.13038123,1.3979481,-0.6238449,0.9092683,0.913244,-1.0198556,-0.2241786,0.25685602,-0.18240647,-0.3028721,-0.1291143,-1.2890408,-0.36176205,-0.08015513,0.51744604,0.042813312,1.130474,-0.49449718,0.07069845,-0.12019768,1.2206014,1.3159912,0.26995483,-0.115850516,-0.5749219,0.36428413,0.005497914,-0.1473979,-0.24070746,0.9077532,0.03562902,-0.040886894,-0.0742085,0.5826859,-0.78588367,1.0281436,-0.28620765,-0.27363613,0.26118615,0.40279266,0.3649735,0.10482073,-0.060840093,-0.21815127,-0.21377723,-0.008670598,0.34314692,-0.23802409,-0.51285857,-0.09127499,0.31041333,-0.22700122,-0.046855435,0.062822334,-0.0021411653,-0.7011147,0.12788975,0.4331811,0.10560677,-0.0019873504,-0.18241905,-0.2185868,-0.24548931,0.441709,0.06329143,-0.26639095,0.46779877,0.14259312,-0.06358814,-0.05462925,0.62627876,-0.19430679,0.21071573,0.24788322,-0.3398362,0.04321973,0.13669986,-0.44213396,0.18297437,-0.41677278,0.5399243,-0.420676,0.011472386,-0.21488148,0.43186292,-0.3904653
OAS1_0289,0.34105355,-1.3110602,-0.44214785,-0.8656786,-0.076110646,1.6439219,0.33331594,-0.7958339,-0.18062636,0.660944,-0.40658206,-0.166299,-0.7128455,-0.21395876,-0.90561664,0.37569794,0.6375428,0.3034684,0.13755669,-0.22873881,-0.42521933,0.1553828,-0.19360866,-0.1296781,0.06715543,-0.22965865,0.6114451,-0.2418185,-0.3708568,-0.122660376,-0.024222907,0.09418691,0.48392358,-0.3422121,-0.05463871,-0.26677975,-0.075948164,-0.051552024,0.27612886,0.31176454,0.40938103,0.5074102,1.2463349,-0.04523319,0.1337376,0.2825431,-0.21840139,0.29164213,0.68226767,-0.45948753,0.9317715,-0.058144003,-0.1489829,0.66050327,0.23995276,-0.0045512617,-0.0028395227,-0.59847045,0.18695997,-0.27890506,-0.34167123,-0.17153437,0.41516167,0.09758098,0.1982412,0.042125005,0.07646514,0.47367954,0.1965785,0.31694275,-0.53033227,0.2549164,0.23650931,0.35004216,-0.93272924,-0.30724397,0.18273461,-0.36700457,0.14534329,-0.22590777,-0.25464392,-0.19808295,0.576909,0.23361075,0.23553781,-0.016028434,-1.1783744,0.17690493,0.24716786,-0.5853043,-0.36846495,0.42184868,-0.13326325,-0.7199025,0.53381586,-0.311375,0.019828243,-0.15535116,0.4092343,0.10479611,0.3124124,0.640498,-0.41318226,-0.29505244,-0.071979046,0.061991204,-0.8196325,-0.34238276,-0.27667284,0.52525824
OAS1_0290,-3.47355,0.56549424,0.13456126,-1.7421713,0.24294984,0.17668307,0.07251432,0.3624031,-0.3374819,-0.107359834,1.7723838,-1.477606,-0.3803653,-0.6719661,-0.10939713,-0.15374978,-1.4373072,1.0207202,-0.18666014,0.06548681,-0.7052224,0.43449888,-0.046924144,0.08806559,-0.7434741,0.029369866,-1.058169,0.77188087,0.1888426,0.60443884,-0.11817369,0.03288654,-0.17494462,-0.29347607,-0.13029367,0.086024575,-0.30837476,-0.96071345,0.2547575,0.45919782,0.2953009,0.28305754,0.2950105,0.1418792,-0.5681233,0.60254294,-0.32406506,0.13288376,-0.6669885,-0.046590462,0.29912204,0.6387405,0.032665882,-0.77955604,0.6531861,0.2663434,-0.3755778,0.49805647,0.6487824,0.4504911,-0.6994004,0.076901086,-0.085929275,0.092750534,0.12713206,0.3594212,-0.08060174,-0.21799716,-0.33444148,-0.046317887,-0.8657607,0.07175201,0.24438508,0.47330877,0.47912744,-0.076638654,0.14541918,-0.23904285,0.2810496,0.36226344,0.3083849,-0.27202237,0.17001846,0.09347742,-0.010152294,0.09626109,-0.30511463,0.09313028,0.13876499,0.5130183,0.47286806,0.101209,-0.5343637,0.61029947,0.39716578,0.6731369,0.19773361,0.3746384,0.17432937,-0.14185113,0.04797411,0.14439434,0.42827567,0.20311965,-0.3858225,0.19116965,0.38377458,0.049343817,0.041280195,0.06904319
OAS1_0291,-0.361553,0.25072858,-0.064847276,0.2126046,1.3690928,0.5953764,-0.8017465,-0.3487919,0.6397509,1.9853344,-0.5809159,0.14812158,0.5879488,-0.07379963,0.49366137,-0.3832158,0.36962757,-0.53045714,-0.14061071,0.80015916,-0.3723739,-0.41381606,0.80837,-1.1066676,0.2378876,0.9897204,-0.46182767,-0.919033,-0.0052603986,0.5049394,0.7850608,0.06680261,1.1032841,0.83756936,0.6353359,-0.037548266,-0.15097234,0.9117659,-0.45646974,-0.32822365,0.24195178,0.08284808,-0.27254507,0.7410053,-0.30960697,-0.6052605,0.58735853,-1.0266529,0.07099872,0.2764108,0.32877693,0.7701015,0.14013721,0.403795,0.28419578,0.7362366,0.11358982,0.419646,-0.053983495,0.024788443,1.2186823,-0.9615655,0.028248446,-0.6024803,0.090546064,-0.8607251,-0.39953023,-0.32141665,0.21595713,0.9102953,-0.2256595,-0.11470828,0.051108178,0.23423631,0.39637503,0.53154266,-0.26342916,-0.043705706,0.0010975383,-0.09441289,-0.18737419,-0.5916192,0.3403309,-0.06744894,0.3776918,-0.26421764,0.14992706,0.09780663,0.2627407,0.10049063,0.3697449,0.00876155,-0.14610982,0.11283565,0.49163207,0.83184695,0.40411082,0.5250812,-0.18678983,-0.32642826,0.24380183,0.5316919,-0.48625094,-0.11856329,0.16913548,-0.20615073,0.21737044,0.21916203,0.25595054,0.36263612
OAS1_0292,0.6780266,-0.8462964,-1.1377033,0.40130097,-0.18147287,-0.19272247,-0.84660774,-0.88049215,-0.5666555,-1.0069963,-0.73573285,0.21318525,-0.57023674,-0.9957683,0.2545744,-0.3371526,0.31342068,0.66063195,0.35289642,0.32786945,0.36273172,0.74093693,-0.8069326,-0.78116864,0.11085512,-0.53260714,-1.2969948,0.3766914,-0.6538659,-0.04397066,-0.35849923,0.06550474,0.16438496,0.5644474,0.14471969,0.043776423,0.25505933,0.3884617,0.6623857,0.39976004,0.43035302,-0.35766676,-0.49908525,0.3354689,-0.1688524,0.12559117,-0.035802778,-0.32294786,-0.34522176,-0.01506033,-0.46968114,-0.10711164,-0.06533597,0.516137,0.46219763,0.12749448,-0.008948532,-0.16194536,0.24290998,-0.6328137,0.46900475,0.053837985,0.14244479,-0.18828525,-0.45233017,-0.30232465,-0.3983805,-0.116741635,0.24143931,-0.6029282,0.13876264,-0.36346018,0.24478449,0.12510018,-0.5400203,0.22872344,0.14378649,-0.27172545,-0.0637176,-0.32780412,0.111085586,0.15062156,0.17028506,0.20724878,0.078566596,-0.032886494,-0.37404564,0.25875142,-0.19210805,-0.38327265,-0.44004494,0.56122875,-0.05126027,0.52904594,-0.20029312,0.07112455,0.20424832,0.123415016,0.015427211,-0.0827523,-0.5142417,0.4100587,-0.048168644,-0.03249591,-0.19264147,0.029521298,0.22961262,-0.11091793,-0.035597894,0.28265244
OAS1_0293,-0.082912095,-2.265664,0.32596308,1.0030719,0.6081646,1.5072707,-0.3072764,0.21989413,0.8529794,0.75523084,0.10934343,-0.17874454,-0.527236,-0.53984386,0.12410592,0.16845289,-0.77311987,-0.7116861,-0.36735553,-0.39966837,-0.26876315,0.2459252,0.39304918,0.54225576,-0.5854379,0.50759524,0.26076552,-0.17992763,-0.105256185,-0.35309315,-0.4784966,-0.30645767,-0.5214946,0.1600909,0.34852293,-0.21638536,0.64878005,-0.26556623,-0.041657377,0.39764032,-0.3524566,-0.08039425,-0.03265304,-0.7985858,0.023579963,0.6757058,0.42853048,0.14349629,0.22530073,-0.07610838,0.05300855,-0.38344446,-0.172744,-0.24723922,0.08132765,0.5804533,-0.1872412,-0.15971576,-0.576165,0.39822936,-0.55896723,-0.7906921,0.30808657,-0.75044924,0.033955794,-0.4334491,0.40474576,-0.17341432,-0.029808305,-0.123573385,0.22967951,-0.13408205,0.14220029,0.0136850905,0.22029263,0.12446711,0.14054269,-0.9653804,-0.33006302,0.16304304,0.44238457,-0.47519347,0.26759356,-0.7793748,0.20341021,-0.03798995,0.34199816,0.13155703,-0.34780124,-0.4888474,-0.13774024,0.21469133,-0.22434598,-0.05676473,-0.20184821,-0.590655,-0.45008308,0.041991048,-0.08870634,-0.1932968,-0.45737466,-0.35870096,0.09490502,0.1605172,-0.26140857,-0.13035637,0.079116896,0.070727445,-0.37374792,0.6505642
OAS1_0294,1.6843927,-1.0504067,-1.0588875,-0.18286012,-0.841152,-0.5601116,0.79993194,0.37150663,-0.32625005,-0.15005526,0.04875727,-0.31626555,-0.44326884,0.057406556,-0.17367037,-0.15289213,-0.10219165,0.018894732,0.097895816,0.15807915,0.9087734,0.48037872,-0.17268859,0.79897875,-0.24782886,-0.14452697,0.06836734,-0.51655763,0.20427036,-0.61347395,-0.12904419,0.09153434,-0.17553143,-0.3329819,0.00015212261,0.019822054,-0.2727907,-0.10635814,0.09690895,-0.018577468,-0.20323445,0.13223033,-0.07323006,-0.1992009,-0.16804647,-0.67347074,-0.2825388,-0.06491862,-0.38449833,-0.027421657,-0.011370356,-0.22775126,0.003053963,-0.19402947,-0.17148174,0.46847123,0.1636701,0.5931544,-0.65353566,-0.21814139,-0.26087198,-0.14068379,-0.36211577,0.23166847,-0.07262252,-0.260032,-0.01164407,0.68784875,0.016146552,0.026140561,-0.009143946,-0.64736694,-0.18981993,-0.05219269,-0.17762706,-0.052408878,0.15707414,-0.020752877,0.11784644,0.3551254,-0.12339803,-0.022080986,0.20738839,0.25947618,0.027421953,-0.4705295,0.5400502,0.710072,-0.026746916,-0.25676525,-0.060144782,-0.17486084,0.41509607,-0.0069582183,-0.0025220162,0.12073178,0.5657196,-0.35679212,0.3482794,-0.3051745,0.01224287,-0.3973396,-0.15593292,-0.012211617,0.20218877,0.09929637,-0.42757794,-0.17121427,-0.0063516097,-0.28695813
OAS1_0295,1.1049043,-0.9869442,-1.379051,-0.07391717,-0.8454443,-0.2863736,0.6488602,0.024040157,-0.21157545,0.0022246204,0.29046452,-0.60223675,0.052103937,-0.17627078,0.10100073,-0.51518255,0.91547996,0.010326619,0.31168088,-0.50844496,-0.71641093,0.1201698,-0.14915779,0.10707784,0.96316046,-0.7077552,-0.124182604,-0.23065586,-0.5548309,0.9937933,-0.72247165,-0.33842257,-0.75609154,0.6007188,-0.41533366,-0.6861284,-0.033760488,0.31233397,-0.8852687,-0.09796977,0.0242677,-0.5786816,0.039243735,0.42677465,0.18526316,-0.112839654,0.44129694,-0.110772766,-0.02097045,-0.1144346,-0.0016180921,0.40590617,-0.12114744,0.26977608,-0.82123005,-0.14345793,-0.6732786,0.48073217,-0.2566245,-0.7996687,0.3176892,-0.35596508,0.3365812,-0.14206955,-0.08436011,0.29263005,-0.3429467,-0.5811391,-0.08894326,-0.2751778,-0.24873737,0.2675579,0.30552682,0.57718337,0.26185596,-0.19168639,0.084805846,-0.3326795,0.34242338,0.10945341,-0.14226937,0.40582505,-0.02792521,0.52932227,0.18131971,0.15450458,-0.016853571,-0.08045268,0.26788995,0.16265716,-0.19594201,-0.22780974,-0.51963335,0.14803421,-0.17776795,0.22185035,0.27242965,0.025554946,-0.16973981,-0.040080357,-0.13582945,-0.82978886,-0.04367484,0.065551125,0.12264033,-0.11465899,-0.71483105,-0.10984664,0.39059365,0.2893259
OAS1_0296,1.3146456,-0.66341645,-0.6961381,0.2579191,0.61693174,-0.36262017,0.10630076,-1.1056014,-0.54056305,-0.67917556,0.16625188,-0.28474382,-0.11599406,0.33730105,0.20731163,0.0568716,-0.51013494,-0.4381117,-0.07952801,0.6283328,-0.55858874,0.37390792,-0.2603598,-0.6248248,0.32557783,-0.0538335,0.8647558,-0.61173517,0.24049309,-0.2763313,-0.22401293,0.15575641,0.06716278,-0.35568163,0.2155744,-0.3176324,0.18644829,-0.3646886,0.55901474,-0.42518958,-0.16799818,-0.44577226,0.08818288,-0.19181387,0.842151,0.22531016,0.7946571,0.36626044,-0.04119891,-0.9464624,0.21703416,0.14296435,0.037108727,0.1876744,-0.5199281,0.28149506,0.45114484,-0.58787435,-0.28897455,-0.401227,-0.49275732,0.2608768,0.04638305,-0.0074842977,0.072356395,-0.18886323,-0.58809936,0.12559856,-0.29023263,-0.44521293,-0.7952988,-0.34072196,0.026097853,0.7106829,-0.5155206,0.14973268,-0.12720378,0.060453348,-0.21183856,0.47046155,-0.21714893,-0.39201,-0.4354238,-0.08099834,-0.40962657,0.34057164,-0.18044569,0.20487021,-0.19525672,-0.6500848,-0.2826787,-0.14220716,0.16582559,-0.10812927,-0.09335497,-0.090424396,-0.28369588,-0.5648594,-0.10577058,0.15744634,0.0870515,0.50122625,0.07402584,0.012055628,-0.08608391,0.20355597,0.47469994,0.47580332,-0.0865774,0.01712815
OAS1_0298,-0.67886215,-0.62247235,-1.2838433,0.28260818,-0.01256769,-0.39765865,0.86397576,-0.17421561,0.055318736,0.8081514,1.1495255,0.30847242,-1.1534538,0.2417163,-0.555835,0.071757145,0.2710172,0.5327299,-0.32308766,-0.42617315,-0.4047148,0.59399563,0.29988742,-0.0351806,0.88760436,-0.2535705,-0.73659813,0.76626474,0.49457923,0.06800713,-0.076966226,-0.91637003,0.050495062,-0.37188676,-0.96110886,0.4583296,0.36249056,-0.68581194,0.19101456,-0.6079903,1.0647974,0.46897995,0.18112944,0.07182962,-0.5395656,0.0015674542,0.108293265,0.15810607,0.7536246,0.14083688,0.31370127,0.11327221,-0.56470263,-0.31153837,-0.41970056,-0.08828026,0.0689599,-0.28607652,-0.0870863,-0.43651012,0.2622594,-0.58448714,-0.07649947,-0.15134615,-0.028993981,-0.27613294,0.39813107,-0.89305604,0.29318592,0.11233329,0.26844123,-0.47746098,0.2250188,-0.46202454,0.07780448,0.05905303,-0.037326198,0.0148445945,0.18854034,-0.50126207,-0.030200606,-0.043363065,-0.22027078,-0.26788783,0.14484794,0.16894233,0.17322485,0.52516806,-0.21712624,0.23316945,0.21421829,0.23933738,0.08206629,-0.63193727,-0.201473,-0.1393254,0.08551243,0.18584792,0.14830124,-0.5039697,0.5376946,-0.14032818,0.38026032,0.23319337,0.23058826,-0.5160664,-0.3620946,-0.6354928,-0.23415396,-0.5891336
OAS1_0299,-2.0004268,-0.4246378,-0.8584539,0.12793322,-0.29265717,0.78588426,-0.5085621,0.71520483,-1.0857174,0.13913792,-0.7175128,0.37100202,0.7218867,1.3028525,-0.11287149,-0.014617922,0.965648,0.42548516,0.11040906,0.7129543,0.18716095,1.172706,0.49266186,0.6786142,-0.48195493,-0.27484748,0.3605007,0.007340452,-0.027059302,0.7817313,-0.112777784,0.030278984,0.287068,0.31620127,-0.5556814,0.14529106,-0.17634928,-0.5572422,0.0405329,0.67524105,0.083894536,-0.1166271,0.060446884,0.046352785,0.4745033,-0.10710912,0.81834394,0.3916093,0.43101075,0.34567094,0.38299707,-0.22163792,0.19031186,-0.44766212,0.6309348,0.6100128,-0.24003746,0.3082665,-0.17033772,-0.055686142,-0.15745485,-0.025809089,0.138607,0.040918346,0.60104114,-0.25880727,0.41380572,-0.04136833,0.39963323,0.41659844,0.6552858,0.3584116,0.904079,-0.42559916,-0.10609348,0.4900515,0.36812702,-0.024515146,-0.13539757,0.548477,0.308805,0.059864275,-0.7243144,0.22108789,0.23524028,0.13601708,0.5194839,0.1500807,-0.0033244712,0.4951021,-0.4163517,0.5100605,0.571719,-0.29946804,-0.17872871,0.15306476,0.070531726,0.20423569,-0.11813667,-0.3906482,-0.06759237,-0.07555922,0.33302474,-0.4689387,-0.5196487,0.14264913,-0.06579188,0.046860874,0.44660738,-0.24358846
