patient_id,gfc_sag_PC1,gfc_sag_PC2,gfc_sag_PC3,gfc_sag_PC4,gfc_sag_PC5,gfc_sag_PC6,gfc_sag_PC7,gfc_sag_PC8,gfc_sag_PC9,gfc_sag_PC10,gfc_sag_PC11,gfc_sag_PC12,gfc_sag_PC13,gfc_sag_PC14,gfc_sag_PC15,gfc_sag_PC16,gfc_sag_PC17,gfc_sag_PC18,gfc_sag_PC19,gfc_sag_PC20,gfc_sag_PC21,gfc_sag_PC22,gfc_sag_PC23,gfc_sag_PC24,gfc_sag_PC25,gfc_sag_PC26,gfc_sag_PC27,gfc_sag_PC28,gfc_sag_PC29,gfc_sag_PC30,gfc_sag_PC31,gfc_sag_PC32,gfc_sag_PC33,gfc_sag_PC34,gfc_sag_PC35,gfc_sag_PC36,gfc_sag_PC37,gfc_sag_PC38,gfc_sag_PC39,gfc_sag_PC40,gfc_sag_PC41,gfc_sag_PC42,gfc_sag_PC43,gfc_sag_PC44,gfc_sag_PC45,gfc_sag_PC46,gfc_sag_PC47,gfc_sag_PC48,gfc_sag_PC49,gfc_sag_PC50,gfc_sag_PC51,gfc_sag_PC52,gfc_sag_PC53,gfc_sag_PC54,gfc_sag_PC55,gfc_sag_PC56,gfc_sag_PC57,gfc_sag_PC58,gfc_sag_PC59,gfc_sag_PC60,gfc_sag_PC61,gfc_sag_PC62,gfc_sag_PC63,gfc_sag_PC64,gfc_sag_PC65,gfc_sag_PC66,gfc_sag_PC67,gfc_sag_PC68,gfc_sag_PC69,gfc_sag_PC70,gfc_sag_PC71,gfc_sag_PC72,gfc_sag_PC73,gfc_sag_PC74,gfc_sag_PC75,gfc_sag_PC76,gfc_sag_PC77,gfc_sag_PC78,gfc_sag_PC79,gfc_sag_PC80,gfc_sag_PC81,gfc_sag_PC82,gfc_sag_PC83,gfc_sag_PC84,gfc_sag_PC85,gfc_sag_PC86,gfc_sag_PC87,gfc_sag_PC88,gfc_sag_PC89,gfc_sag_PC90,gfc_sag_PC91,gfc_sag_PC92,gfc_sag_PC93,gfc_sag_PC94,gfc_sag_PC95,gfc_sag_PC96,gfc_sag_PC97,gfc_sag_PC98,gfc_sag_PC99,gfc_sag_PC100,gfc_sag_PC101,gfc_sag_PC102,gfc_sag_PC103,gfc_sag_PC104,gfc_sag_PC105,gfc_sag_PC106,gfc_sag_PC107,gfc_sag_PC108,gfc_sag_PC109,gfc_sag_PC110
OAS1_0204,0.80213207,1.1821749,0.59544504,1.1949342,1.9099475,0.080200024,0.78002656,0.523488,-0.15365148,0.28617084,-0.7305792,0.5934685,0.5822204,-0.523018,0.018185314,0.19826287,0.2999133,-0.0473269,0.18306457,-0.11412399,-0.14095849,0.13538249,0.11971819,-0.8534552,-0.26581177,0.58788395,-1.1210307,0.5605782,-0.10308523,-1.0544003,-0.7950605,0.43371853,-0.05882989,0.06765409,0.2552644,-0.029610025,-0.15371805,0.14020692,-0.05280585,0.47408512,0.120805256,-0.121702194,0.019491237,-0.32280695,0.15615022,0.28905815,0.17184204,0.7158979,0.06219025,-0.8371969,-0.45422366,0.6535103,0.16940734,-0.06381544,-0.25731435,0.23534524,-0.35390636,-0.18750691,0.078998595,-0.35441265,0.28505698,-0.0132395625,-0.13322231,0.099841975,0.02648509,-0.17197102,-0.08661311,-0.08117206,-0.04839655,0.2037541,-0.18835716,-0.21005107,0.6775734,0.1772338,-0.0032837319,0.001513315,0.13458173,-0.068633065,-0.62465125,-0.19374989,-0.43383047,-0.60671914,-0.4944402,0.020313112,0.6147375,-0.7420219,0.42620754,-0.57758546,-0.3180155,-0.37850967,-0.35549676,0.30325863,-0.30473992,-0.39369893,-0.7835778,-0.6190535,-0.41107368,0.23971401,-0.20418747,0.0040140767,0.4480947,0.119664855,0.19040437,0.021807231,-0.47581702,0.20328782,0.5605519,0.21116316,0.278514,0.095969506
OAS1_0205,-1.9229833,-1.8059078,1.2369138,-1.7815474,-0.1285593,-0.5874881,0.8241841,-0.4037991,-0.3298921,0.26869792,-0.07527587,-1.2044704,0.42281172,0.6862098,-0.01088605,-0.6823052,0.109085836,0.23939084,1.3953435,0.51489395,-0.37989128,0.7315672,0.046094235,-1.0145354,0.07996145,0.45761576,0.08777394,-0.54078496,-0.48250914,0.32558957,0.72342944,0.0018871264,0.16036074,-0.23096438,-0.5644709,-0.0695236,0.45281053,1.4427848,0.6005032,0.22236374,0.54276,0.24284513,1.1817088,0.23339671,-0.030097555,-0.1963131,0.0668882,0.0023879444,0.088933185,-0.56335515,-0.29745585,-0.10256093,-0.4645106,-0.7279462,0.45207033,0.108254835,-0.14513947,-0.16649285,-1.2284353,0.38159278,0.17277291,0.40226367,0.40467927,-0.63202286,-0.16211733,-0.11465642,0.43405002,0.15818058,-0.27975953,0.015740644,0.045610406,0.03135891,-0.82496864,0.7131051,0.5951853,0.27727437,-0.08775303,-0.015210164,0.24109478,0.50401974,0.17619047,-1.0958354,0.07103246,0.30748588,0.7538818,0.051342674,0.514692,0.1321153,0.13835253,0.151045,0.38112086,0.027765512,0.37315804,0.040876094,0.2843691,0.39265358,0.16487446,-0.33183694,0.0038495571,0.022048065,1.0610478,-0.12859568,-0.020396417,-0.5198807,-0.14339752,0.5241473,-0.36986536,-0.18285175,-0.081457414,0.20886825
OAS1_0206,1.989388,0.389656,2.0653505,1.0550126,-0.23165102,0.09896677,-0.58305,-0.68305206,1.1003474,-0.17676418,0.6868586,-1.3572165,0.14823517,0.0495806,-0.8422387,-0.049600974,-0.51176023,0.4860369,0.08291867,-0.29118466,0.062273636,-0.56529677,-0.32403642,0.10744521,0.10639861,0.5002086,-0.79925984,-0.71386206,-0.77629346,-0.19049217,-0.6831293,0.51097083,0.23225716,0.43331113,0.046323553,0.6452824,0.84596354,-0.4312588,-0.4031983,0.105553105,-0.41103095,-0.23203933,0.52240694,0.609497,0.110034764,0.10533412,0.29035836,-0.04947553,-0.15200618,-0.07947298,-0.6259385,-0.12658533,-0.76242286,0.56635106,0.3958197,-0.6320589,0.14389646,0.82992345,0.010755354,-0.448393,-0.35306236,0.19522734,0.19230418,0.019062007,-0.23088306,-0.19989114,0.39860517,0.76798874,0.065257005,0.35553205,0.53294384,0.41341397,-0.49673942,0.4870206,-0.026700664,0.20018037,0.3641579,0.46240532,0.17451723,0.4873898,0.29140267,-0.13940695,0.99044937,0.08812992,-0.10022748,0.14476785,-0.882501,0.8324223,0.30116794,-0.10091294,-0.042107116,-0.15347879,0.5659453,0.43856293,0.30291823,0.73319805,0.0473425,0.077508606,-0.18622066,-0.5758783,-0.38339794,0.5230938,-0.15847492,-0.098192185,0.0019445709,-0.17704484,-0.033465706,0.3494407,-0.22108622,0.24611785
OAS1_0207,0.075112015,0.9328609,-0.41448855,-0.7379818,1.4395444,-1.324511,0.60477054,1.0043225,-0.11487722,0.3753695,-0.7078159,-0.49842158,-0.13408014,-0.453132,0.31432268,0.12457896,-0.9993718,-0.20790008,0.1800361,0.20156902,0.24666895,-0.8743064,1.5406241,0.25388134,0.0013439951,0.18357284,0.19661258,0.07379271,-0.1615259,0.4760002,-0.4756684,0.5989294,-0.68751913,0.8329825,-0.29491243,0.006799577,0.20891866,0.048652783,0.07750848,0.23685627,-0.27716357,0.27771318,-0.53252673,0.3932455,-0.35037965,0.6796148,0.087775804,-0.21457009,0.21855143,-0.3440047,-0.35457218,-0.03403257,0.013654511,-0.64318216,0.4478693,0.05271121,-0.3649814,-0.06476681,-0.42792898,-0.4571066,0.10663854,0.9115156,-0.35470578,0.38746715,-0.40304065,-0.29797807,0.20951253,-0.6480317,0.010584123,0.19237284,-0.8097937,0.85299975,0.69288313,-0.17208128,0.22838075,-0.27111158,0.015474864,-0.024542201,0.42473003,0.6249261,0.09897863,0.19616227,0.16410384,-0.48416612,-0.21604401,-0.3143314,0.37906638,-0.25466442,-0.0090603065,0.017337022,-0.18455431,0.14751154,-0.46601978,0.2099584,0.24565294,0.35245577,0.10617999,0.47982943,0.7716839,-0.17785046,0.086068355,-0.08724612,0.18649064,0.32358736,-0.1383924,1.0056584,-0.41178542,0.55280733,-0.16894531,-0.100879945
OAS1_0208,1.7483289,0.22403903,-0.66171247,0.8765895,0.8054139,-0.19464386,-1.0939987,0.5785558,-0.33077294,0.26968452,0.5171628,-0.9210555,-0.71161807,0.19933024,-0.33460093,-0.086885825,-0.47025388,0.34715402,-0.87530875,-0.78431755,0.4965893,-0.0719975,-0.10728807,-0.061910383,0.23205258,0.5467884,-0.050727837,-0.5865328,0.21164542,-0.05473105,0.41931707,-0.050773114,-0.31602946,0.027350442,0.15411797,-0.029221818,0.44620404,0.40393522,0.3766584,-0.1340164,-0.77772415,0.15185931,0.38390994,-0.04046213,-0.022726169,0.17105532,-0.24365523,-0.18052004,0.15222736,-0.18194337,-0.17117253,-0.34791446,-0.01820642,-0.7426692,-0.07865241,0.026018955,-0.16781285,-0.24647824,0.23837222,0.6143637,-0.49170217,0.42349932,0.03825866,-0.6144489,0.09458211,0.036917746,0.073266655,-0.30597198,0.43200487,-0.4371142,-0.5731226,0.6953807,0.23782858,-0.25368643,0.13979924,0.16034849,-0.45632157,0.3376108,0.107306376,-0.1830717,-0.23158988,-0.17808934,-0.25139314,-0.32392955,-0.45524442,-0.06688125,-0.06220551,-0.085143015,-0.53164303,-0.12236659,-0.15247667,-0.10150833,0.3216813,-0.30835778,-0.14614783,-0.18615517,-0.41654846,-0.46056938,-0.4165968,-0.033789758,0.16801277,0.15398078,0.48814932,-0.09351891,-0.04811907,0.12858523,0.4395814,-0.0011388683,0.29296094,0.14695549
OAS1_0209,1.7423921,-0.5515905,-1.2413175,1.0940721,-0.54654765,0.043207143,0.7981959,0.5983328,0.6737756,0.14930786,-0.15906246,-0.52966106,-0.22720635,-0.5314835,0.3058808,-0.29382688,1.2618071,0.44113356,-0.1377415,0.76262474,0.5439095,-0.36760566,-0.9386316,-0.27022,0.022066312,-0.3825725,-0.5227926,-0.20316829,0.28345674,0.089380756,-0.40874115,0.1938364,-0.26142588,-0.407789,0.67148125,-0.3695855,-0.48568007,0.114941366,0.06833703,0.522011,0.23997647,-0.54098576,0.36279562,0.34838292,-0.42619365,0.050033674,0.46051487,-0.2829074,-0.9042721,0.35405752,-0.2584308,0.19514236,-0.40648448,-0.7762356,0.02676549,0.12874523,0.38172218,-0.8044407,0.29331258,0.443933,-0.3825837,-0.33654022,0.042423073,0.72039413,0.16110517,0.11435211,-0.4740624,0.02901433,-0.426606,0.10812845,0.18290024,-0.30410716,-0.22227645,0.31712782,-0.52948004,0.6158017,0.040462602,-0.06334132,0.03600639,0.66283554,-0.10956424,-0.55521363,-0.4404387,0.26715282,-0.6140462,0.2894603,-0.10841969,-0.2860401,0.31998554,-0.32470283,-0.29362127,-0.060982287,0.09231283,-0.29845047,-0.31056696,0.58095276,-0.10018141,0.009593265,-0.2816509,0.11523078,0.38118312,0.48609856,-0.13178293,0.45518747,0.20862466,0.32844937,-0.19184723,0.42159182,-0.1693294,-0.18357435
OAS1_0210,-0.89743304,-1.7844176,0.4544824,0.057661064,0.3360944,1.6208351,-0.11597063,0.052288678,-0.30738884,0.17195618,-1.3434623,0.3296047,-0.4524647,-1.1578982,-0.73079413,0.21291232,-1.0685228,0.1809157,0.18333527,0.03251645,0.13471334,0.11441918,0.1710123,-0.8709853,-0.2589326,0.06149104,-0.10897681,-0.44709063,-0.47327533,-0.6768609,0.09846282,-0.37932834,0.057328757,0.5200582,0.24324532,0.46768278,0.110334046,-0.2688836,0.0059188283,-0.29897296,0.027537473,0.39109814,0.08282039,-0.85337925,-0.24636365,-0.8889312,0.389202,0.08565669,0.0040010735,0.3097331,-0.29459408,-0.13229387,-0.25308403,-0.23214701,-0.039877374,-0.8834364,0.25216925,0.40137926,0.13333556,0.33759078,0.61804324,0.44256824,-0.086308196,-0.21073923,0.31928098,-0.12873994,0.3129638,0.08157154,-0.054548442,-0.37647474,-0.2566785,-0.15129925,0.073503606,0.019897602,0.2950206,0.13243274,0.6134782,0.19796005,0.20086055,-0.79836345,-0.26163265,0.14908716,-0.20540573,-0.28841785,0.21511987,0.20173402,0.20772734,-0.39838842,0.6119304,-0.48940083,0.40803927,0.02094247,0.7656475,-0.13865799,-0.047764257,0.23635268,0.2647887,-0.011943444,0.23057753,-0.44423145,-0.25045845,0.011987706,-0.29044002,0.06527692,0.0015296526,0.19555138,0.1692399,-0.36120757,-0.31822643,0.623406
OAS1_0211,-0.32753158,0.30639628,0.36295402,-1.9928564,0.13728838,-1.2159611,0.4592535,1.1661421,-0.56973803,0.51617455,-0.49285164,-0.16857955,0.044024557,0.11738493,0.36709252,0.06514556,0.85477245,0.6466073,-0.747878,0.15318285,0.23741125,0.03978605,0.3706546,-0.30724928,0.07121126,0.10769145,-0.5991158,-0.45172292,0.20617619,-0.34347984,-0.12311362,0.6124696,0.1017583,-0.7862183,1.1452262,0.45657834,-0.39432707,0.5416868,0.4280932,-0.54211485,0.38552406,-0.053707037,-0.57524115,-0.16109289,-0.034677707,-0.2548306,0.18099415,-0.6357719,-0.52237874,-0.5059366,0.35737696,0.31176546,0.6568326,-0.30828094,0.57281095,-0.29100755,-0.14161494,-0.5353602,-0.19415434,-0.35954982,0.0022022955,-0.034331936,0.3925972,-0.7599147,0.5072354,-0.35912573,-0.64593256,0.45207298,0.06288319,-0.106282726,-0.050523587,0.033654984,-0.4536607,0.8020478,-0.032003578,0.12378584,-1.00813,0.016499778,0.27525824,0.26742136,-0.23297656,0.17261556,0.33748734,-0.58030236,-0.44490388,0.7258346,-0.019344712,-0.14821042,-0.31271437,0.27313218,-0.33554152,-0.16934592,0.052016106,-0.34517652,0.1876632,0.062872365,0.75353765,0.1957841,-0.20001198,-0.3734807,0.09599339,0.5079245,-0.005905206,-0.2852998,-0.6422639,-0.6232414,-0.259203,-0.013398581,0.014285783,-0.05023088
OAS1_0212,-1.967965,-2.0178545,0.13953604,0.7616006,0.96211606,0.06627704,-0.43099305,-1.008955,-0.047794748,1.3740168,-1.0295147,0.21233745,0.51896024,-0.70826286,-1.0930313,0.0852783,-0.4097575,0.06712807,0.19353247,0.21484001,0.077594206,-0.63816315,-0.3683882,-0.34330338,1.0235668,-0.43400982,-0.31456506,-0.77896315,-0.6247723,0.31021854,0.61280537,0.57422346,0.090372205,0.32096577,0.29940835,0.064955294,0.10096384,-0.8465214,-0.4717377,0.19090457,-0.78600955,-0.1570642,0.20896609,-0.19520184,0.23175734,-0.36682215,-0.7768734,-0.039019927,0.12135725,-0.36923364,0.16668645,-0.27499232,0.06708512,0.22066878,0.043597925,-0.13933645,0.17795691,-0.51304466,0.033158842,-0.021067651,0.35753605,0.34749398,0.31180182,-0.18692091,-0.47731382,0.3319134,-0.14695066,-0.4254973,0.1291404,-0.13317057,0.6059204,0.3060469,0.6006752,0.8043025,-0.087828,-0.13917337,-0.09926746,0.327599,0.18772742,-0.090507425,0.0010803638,0.22886111,-0.091589585,0.39838287,-0.2843295,-0.18957163,0.73093694,-0.09099975,0.6542906,-0.23435725,-0.31937316,0.5568729,-0.24266429,-0.93600184,-0.21177295,-0.56005275,0.15312049,0.4521986,0.048176482,0.59853506,0.1423357,0.37936532,0.25223994,-0.069701456,-0.023105664,0.5377736,-0.43700543,0.10230752,-0.2470832,-0.13198149
OAS1_0213,1.6070397,1.8369671,0.95097613,0.3876957,-0.28408337,0.3792524,0.57602286,-1.6839266,-0.2668618,0.96678907,-0.09649418,-0.14568345,-0.4613629,0.014512243,-0.2708614,-0.3129986,-0.5913534,0.6632271,-0.52272105,0.6635428,-0.2375173,-0.30356863,-0.9789105,-0.40336543,0.0675489,0.5858695,0.78321505,-0.55845326,0.56923604,0.13265733,-0.15828477,0.6968232,0.56302565,0.23306853,0.14362799,-0.56759363,0.5920572,-0.14743656,0.038964726,0.3041743,0.038387377,0.1656981,0.81370056,-1.1076001,-0.28387025,0.17667754,0.15779297,0.32047868,0.4121673,0.3645548,-0.031333912,-0.0516358,0.11262131,-0.12790029,-0.039686408,0.56652325,0.4564661,0.3198178,0.05337098,0.057614166,-0.06502881,0.18453498,-0.72168165,-0.42645448,0.030945739,0.24083547,-0.012538938,0.06771769,-0.60769105,0.16267633,-0.3394268,-0.28817162,0.31172943,-0.06337473,0.57870984,-0.34635198,0.23263775,-0.044988185,-0.03824359,0.52384484,0.1009969,0.09014674,-0.11316329,-0.1887603,0.1296852,-0.11100651,-0.23449448,0.69849813,-0.83965755,-0.11219283,-0.045681775,-0.17592832,0.2624981,-0.5146527,-0.32639584,0.18009657,0.4656261,0.30339128,-0.115950264,0.023946168,-0.29584834,0.15757318,-0.08129728,0.5283514,-0.4928925,-0.20814785,0.12121854,-0.0799519,-0.67832655,0.3147189
OAS1_0214,-1.1753616,1.9724813,-0.60691696,-0.6360982,0.6175347,0.19762826,1.4934607,0.7033391,0.45495275,-0.059767157,0.46672064,-0.27338332,-0.097066276,0.17769271,-0.3557461,-0.44357345,0.15455025,0.17974755,0.07149628,-0.9789523,-0.5292733,0.7670663,0.3723183,-0.43371215,-0.3938923,-0.46228194,0.29706737,0.25267845,0.37167966,0.3451463,0.64845043,-0.34781793,-0.052449152,0.87511975,-0.14540228,-0.11963749,-0.409356,-0.060938127,0.39688605,-0.24785155,0.017267827,0.30548993,0.17849387,-0.14221239,0.116687775,-0.59037703,-0.3431263,0.24839903,-0.5823427,0.2602246,-0.24792422,0.4236479,-0.0877536,-0.035701953,-0.8690688,-0.0466454,-0.4600452,-0.39592814,0.073577896,0.11934533,-0.0044179843,-0.19037135,0.548041,0.5654674,0.027757674,0.1971315,-0.11642495,0.81586814,-0.020830184,0.560937,0.6638061,0.0985541,0.054168787,-0.4528207,0.24698873,0.19212317,0.24331881,-0.024740748,-0.089330494,0.08850388,-0.46615008,-0.16445789,-0.72524625,0.11762165,-0.18674798,-0.21343188,0.3301407,0.08009809,0.340599,0.03103416,0.16836351,0.3078412,0.21980849,-0.12315246,-0.16714107,-0.28476653,0.14277491,-0.24957477,0.6849911,-1.0082294,0.3099346,0.19701768,0.093083106,0.21270508,-0.40266928,0.37478554,-0.59516114,-0.22235522,-0.77992743,-0.07491784
OAS1_0216,1.2447166,1.6033345,0.5019107,1.0924989,0.31460088,0.37575313,0.4200224,-0.13564911,-0.4724157,0.6593409,-2.0751982,0.13399431,-0.053255145,0.81634027,-0.45346957,0.26174694,-1.0937586,0.5906156,-0.56740355,-0.5840592,-0.04411319,-0.5159776,-0.21023217,-0.08962927,0.25584945,-0.66397613,0.03290029,0.092175946,-0.122875765,-0.007562664,-0.2901256,-0.33330315,-0.20249552,0.67410076,0.31164014,0.5469981,0.10198469,0.32731283,0.08236633,-0.13015606,-0.057277404,-0.13511626,0.24146487,-0.26746127,0.009494425,-0.43993232,0.09654443,-0.5371859,0.7009527,0.1468888,0.09640654,-0.3629202,-0.07025598,0.28514957,0.43639627,0.040459767,-0.16399851,0.13457604,0.2636992,0.62172055,-0.083092414,-0.26569796,0.7268759,-0.46453673,0.1893042,-0.6652072,-0.008193864,-0.17078774,0.58571213,0.98514533,0.064829074,0.4049695,0.2412864,-0.39873892,0.16524278,-0.038966533,0.07553417,-0.08323676,0.06731652,0.18324238,-0.14627944,0.053056825,-0.28090557,-0.04860944,0.4571887,0.2433131,-0.40763512,0.056694657,0.19518487,-0.6989452,-0.6123903,0.14925726,-0.2188295,-0.2707202,-0.42818162,-0.28024465,-0.16120386,-0.08549776,-0.15352534,-0.22844706,-0.2361593,-0.25825465,0.4055145,0.15564832,-0.23931749,0.100319214,0.023064476,0.28982612,-0.045339335,0.54106194
OAS1_0217,-1.8409301,-1.0868584,0.56836545,-1.1682891,0.06565088,0.054618273,-0.9665996,1.2246375,-0.104309924,-0.9969767,-0.4579946,-0.18343015,0.36579767,-0.8028709,-0.30470544,-0.19562069,-0.2604599,0.34662056,0.14770356,-0.1106751,-0.6096576,-0.94305754,0.14378138,-0.15743108,-0.4526763,0.08813316,-0.11757753,-0.2493888,0.7835134,-0.04696577,0.20287283,0.23336308,-0.0355889,-0.29144695,0.049795333,-0.38498345,-0.4136794,-0.78114045,0.20252039,-0.30419284,-0.40073073,0.49528354,-0.14853156,0.27470854,-0.3884883,-0.5491248,0.4201228,-0.54125,0.16650032,0.4525894,0.19688055,0.23144133,0.10474773,0.76445216,-0.43995646,-0.19144924,0.210994,0.7531606,-0.17941308,0.5642398,-0.20457736,0.26221544,-0.15230735,0.08434539,-0.30865857,0.2736691,0.085912794,-0.29428583,-0.035109002,0.27364057,-0.37534282,0.29411507,-0.12870286,0.24207686,-0.0326419,-0.3711632,0.37587968,0.18335564,-0.12653592,-0.29713422,-0.15967703,0.3874507,-0.14668429,-0.15734796,0.48700792,0.22933166,-0.38556275,-0.202599,0.12557976,-0.15749194,0.02182871,-0.058351856,0.39184242,0.45566353,-0.2923246,-0.120919734,-0.08413971,0.25531667,0.07994972,-0.083825834,-0.009296417,0.23853506,0.063433506,-0.19376229,-0.17600164,-0.23331207,-0.1480749,0.09238506,0.20916852,-0.054628655
OAS1_0218,0.38961333,0.754947,-1.0487202,-0.032584276,1.1771996,-0.55199206,-0.71329856,0.62585896,-0.4650969,-0.4005044,0.3248509,-1.1313637,0.30189955,0.18701349,-0.22182308,0.47577125,-0.93306386,-0.08952642,-0.7648354,-1.0525473,-1.0277123,0.7036278,0.014112171,0.04695492,-0.3345239,0.21114537,0.037419975,0.35434428,-0.020172784,0.058777366,0.9665481,-0.6477878,-0.67289144,-0.8210968,-0.4823716,-0.14841883,0.21327876,0.3988112,-0.5358845,-0.64420104,0.14556974,0.24807125,0.23132609,-0.060170595,0.8013923,0.36630866,1.0239452,-0.26847634,-0.41995394,-0.32605442,0.90934724,-0.44186226,-0.45890427,-0.20071657,0.4095263,0.791705,-0.5659846,-0.23838413,0.047750577,0.09207411,-0.051530924,-0.7634244,-0.08697256,-0.606055,0.2337668,-0.4715493,0.38860822,0.1404376,-0.05431831,-0.26903826,0.2664555,0.047702383,-0.38706326,0.40843186,0.22697453,-0.22392845,-0.0747059,0.37117752,0.1271697,0.038874038,0.06903857,0.22886443,-0.22947633,-0.07190254,0.7357368,0.16499512,0.066272564,0.5355923,0.5403033,-0.29071254,-0.1127892,-0.20797493,0.56481284,0.070381686,-0.04857528,0.37085417,-0.073187605,-0.3253313,0.43174478,-0.23004603,0.024673384,-0.18007898,0.2891767,0.34720552,0.7272781,0.16652744,-0.1362012,0.369839,0.14619742,0.02979839
OAS1_0220,-0.015824081,-2.033163,-0.49766585,0.44917104,0.35801023,0.47772646,-0.27528667,-0.806683,-0.08514256,-0.69259965,0.82884353,-0.107731834,0.68612,-0.356769,-0.6411896,-0.088696875,-0.49307686,0.14138313,-0.08182963,0.13184404,-0.1259703,0.40228724,0.44854802,0.2650897,-0.20312916,0.12266449,-0.4564151,0.42652628,-0.02786547,0.35197648,0.77514213,0.26120347,0.21812677,-0.14039668,0.56282854,0.13474835,-0.009037667,-0.22188443,-0.19582851,0.5251234,-0.19353707,1.1222229,-0.5110163,0.10145858,0.056198888,0.21113221,-0.7582036,-0.13139336,0.19712766,-0.21835187,0.56672406,0.07479199,-0.18886241,0.45079064,0.6103026,0.098417334,-0.3949129,0.08762969,-0.06779719,0.41646463,-0.10139378,-0.41246992,0.38637957,0.38593432,0.42188993,-0.3397032,0.78381914,-0.20081517,-0.74119544,0.07386557,0.26119864,-0.49271554,0.23298776,0.3068295,0.7713524,0.1178971,-0.175009,0.20938207,-0.06429812,0.2199055,0.2682782,0.3868387,-0.9519141,0.15599692,-0.044805296,-0.21294674,-0.30562875,-0.07521661,0.21411207,0.26396358,-0.21530718,0.33967206,0.4336786,0.117701955,-0.0310177,0.49625257,-0.11934362,0.4288367,0.0507515,0.17506672,0.12098475,-0.094139226,0.34471512,0.4574637,0.40141332,0.12203458,-0.06451587,-0.4699921,0.047443498,-0.19061291
OAS1_0221,0.8371291,-1.1166054,1.4203066,0.8495596,0.006115985,1.5163018,1.2446023,-0.08479977,0.7160154,-0.2149898,-0.82970953,-1.2316822,-0.1630566,0.66736627,0.16535737,-0.46278417,0.6763898,0.60409504,0.7683562,0.5224868,0.27234337,0.059049524,0.4743307,-0.08825432,-0.79501903,-0.13323984,-0.18949312,0.54841775,0.39177066,0.23729558,-0.27119538,0.08768706,0.005468828,-0.73146874,-0.6854619,0.48486814,-0.19094892,-0.72316146,0.56320703,0.66587603,-0.26215068,-0.08965329,0.27001628,0.0877047,0.122628056,0.2901627,0.26843616,0.7791538,0.26724267,-0.7483454,-0.7383429,-0.55551,0.18086638,0.44054517,-0.2756281,0.03402487,0.28328055,0.7721563,0.5227898,-0.3055878,-1.3071172,-0.2718169,0.10205342,-0.48496777,0.16450194,0.3511884,0.106194355,0.053831853,-0.26621804,-0.18088615,-0.22188585,-0.82536125,0.25772247,-0.033046898,-0.3879765,-0.38292605,0.6761531,-0.20831646,0.36274377,0.3568971,-0.00017606518,0.25287023,0.22484396,0.2209451,0.80226386,-0.09183373,-0.052919384,0.28362745,-0.36188045,-0.21895683,0.64077425,0.2558347,0.11618295,0.35198882,0.09353337,-0.1217934,-0.27862906,0.5839303,-0.029887544,-0.17341013,-0.311281,-0.5185201,-0.8017017,-0.08729685,0.123367175,0.0709942,-0.4103535,-0.47477996,-0.44232112,-0.20716134
OAS1_0222,1.0339043,2.1174877,1.0404732,1.020461,0.8103417,-0.8641202,-1.543432,-0.8109904,-0.41734242,1.1450751,0.8246407,-0.54363334,0.18513973,-0.6517468,-0.25973123,-0.34676623,-0.27314788,0.26316303,0.23530754,-1.0134963,0.9574373,0.26172876,0.28752664,-0.45845643,-0.6782444,0.2846332,-0.2713501,-0.16177204,-0.36697388,-1.3299065,-0.5212737,-0.49758554,-0.62894,0.23920052,0.039558824,0.21954054,0.57416993,0.6322622,-0.78865075,-0.3900464,0.21488869,-0.39885458,0.5953954,0.7581982,-0.13263412,-0.39727524,0.35769063,-0.41046298,-0.5203956,0.3065837,-0.44957882,-0.47792593,0.2823273,0.31142157,0.40286258,-0.82035524,-0.60794026,0.28446624,-0.30733007,0.20418619,0.263441,-0.14830808,0.3295713,0.43311676,-0.16386384,-0.5677168,0.10872647,-0.23867679,0.031047653,0.077745736,-0.39225808,-0.43004876,-0.25031644,-0.005763073,-0.2201456,0.13167201,-0.20893578,-0.26393017,0.14267242,0.09747509,-0.33376873,0.77609557,-0.3634033,0.18098417,0.205295,-0.5167901,0.7142247,0.30315754,-0.4823268,0.060685366,0.051663656,-0.020559065,-0.37606624,-0.011336679,0.057324614,0.17079073,-0.36862653,0.36069748,-0.27884218,0.2745871,0.08359985,-0.29487714,-0.6023218,-0.0530561,-0.072363265,0.35053205,0.10326813,0.24417312,-0.21212941,-0.8402388
